@RELATION <40-flow-features>

@ATTRIBUTE srcip STRING
@ATTRIBUTE srcport NUMERIC
@ATTRIBUTE dstip STRING
@ATTRIBUTE dstport NUMERIC
@ATTRIBUTE proto NUMERIC
@ATTRIBUTE total_fpackets NUMERIC
@ATTRIBUTE total_fvolume NUMERIC
@ATTRIBUTE total_bpackets NUMERIC
@ATTRIBUTE total_bvolume NUMERIC
@ATTRIBUTE min_fpktl NUMERIC
@ATTRIBUTE mean_fpktl NUMERIC
@ATTRIBUTE max_fpktl NUMERIC
@ATTRIBUTE std_fpktl NUMERIC
@ATTRIBUTE min_bpktl NUMERIC
@ATTRIBUTE mean_bpktl NUMERIC
@ATTRIBUTE max_bpktl NUMERIC
@ATTRIBUTE std_bpktl NUMERIC
@ATTRIBUTE min_fiat NUMERIC
@ATTRIBUTE mean_fiat NUMERIC
@ATTRIBUTE max_fiat NUMERIC
@ATTRIBUTE std_fiat NUMERIC
@ATTRIBUTE min_biat NUMERIC
@ATTRIBUTE mean_biat NUMERIC
@ATTRIBUTE max_biat NUMERIC
@ATTRIBUTE std_biat NUMERIC
@ATTRIBUTE duration NUMERIC
@ATTRIBUTE min_active NUMERIC
@ATTRIBUTE mean_active NUMERIC
@ATTRIBUTE max_active NUMERIC
@ATTRIBUTE std_active NUMERIC
@ATTRIBUTE min_idle NUMERIC
@ATTRIBUTE mean_idle NUMERIC
@ATTRIBUTE max_idle NUMERIC
@ATTRIBUTE std_idle NUMERIC
@ATTRIBUTE sflow_fpackets NUMERIC
@ATTRIBUTE sflow_fbytes NUMERIC
@ATTRIBUTE sflow_bpackets NUMERIC
@ATTRIBUTE sflow_bbytes NUMERIC
@ATTRIBUTE fpsh_cnt NUMERIC
@ATTRIBUTE bpsh_cnt NUMERIC
@ATTRIBUTE furg_cnt NUMERIC
@ATTRIBUTE burg_cnt NUMERIC
@ATTRIBUTE total_fhlen NUMERIC
@ATTRIBUTE total_bhlen NUMERIC

@DATA
192.168.1.193,4358,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,5926,10443,15321,3847,55,9842,20163,10597,42494,42494,42494,42494,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,4356,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,6962,12602,15462,3823,54,11325,23677,12251,51234,51234,51234,51234,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,4054,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,1238,5114,8150,2968,76,4557,13460,5515,31348,31348,31348,31348,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4057,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,90,3513,8170,2863,87,3497,10123,4363,21815,21815,21815,21815,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4059,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,1599,5601,10439,3521,30,4729,13393,6190,34325,34325,34325,34325,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4366,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,80,1978,5103,2409,79,1928,3560,1684,8908,8908,8908,8908,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.166,39560,192.168.1.1,53,17,1,65,1,270,65,65,65,0,270,270,270,0,0,0,0,0,0,0,0,0,284781,284781,284781,284781,0,0,0,0,0,1,65,1,270,0,0,0,0,28,20
192.168.1.166,57091,89.30.121.150,80,6,8,2270,5,558,52,283,1500,499,52,111,317,115,59,170564,360535,161283,55986,229548,301644,116147,1193954,1193954,1193954,1193954,0,0,0,0,0,8,2270,5,558,2,2,0,0,424,268
192.168.1.227,52581,192.168.1.1,53,17,1,66,1,404,66,66,66,0,404,404,404,0,0,0,0,0,0,0,0,0,8839,8839,8839,8839,0,0,0,0,0,1,66,1,404,0,0,0,0,28,20
192.168.1.227,51129,192.168.1.1,53,17,1,66,1,206,66,66,66,0,206,206,206,0,0,0,0,0,0,0,0,0,357,357,357,357,0,0,0,0,0,1,66,1,206,0,0,0,0,28,20
192.168.1.241,39406,103.38.120.36,123,17,1,76,1,76,76,76,76,0,76,76,76,0,0,0,0,0,0,0,0,0,4706,4706,4706,4706,0,0,0,0,0,1,76,1,76,0,0,0,0,28,20
192.168.1.196,4356,59.167.170.228,123,17,1,76,1,76,76,76,76,0,76,76,76,0,0,0,0,0,0,0,0,0,4908,4908,4908,4908,0,0,0,0,0,1,76,1,76,0,0,0,0,28,20
192.168.1.196,4357,192.168.1.1,53,17,1,58,1,516,58,58,58,0,516,516,516,0,0,0,0,0,0,0,0,0,4440,4440,4440,4440,0,0,0,0,0,1,58,1,516,0,0,0,0,28,20
192.168.1.193,4369,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,5173,6716,8610,1708,775,7098,13559,7077,30574,30574,30574,30574,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,4370,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,2544,10448,14284,5348,167,10923,27533,13004,44869,44869,44869,44869,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,4065,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,39,7820,21105,8454,71,6359,19330,8687,49982,49982,49982,49982,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4067,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,34,3005,6578,2795,65,3016,8176,3533,18895,18895,18895,18895,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4069,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,48,10450,47313,18776,56,11095,53649,21329,67711,67711,67711,67711,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4070,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,56,3344,13117,5073,35,3353,9593,4495,21699,21699,21699,21699,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.112,25587,192.168.1.1,53,17,2,128,2,636,64,64,64,0,318,318,318,0,26429,26429,26429,0,26377,26377,26377,0,26791,26791,26791,26791,0,0,0,0,0,2,128,2,636,0,0,0,0,48,40
192.168.1.112,25910,195.154.133.202,25050,6,8,755,9,448,40,94,301,91,40,49,64,10,402415,409203,413247,3617,1413,358823,414293,144446,3199198,3199198,3199198,3199198,0,0,0,0,0,8,755,9,448,5,5,0,0,328,364
192.168.1.143,37480,52.77.11.250,80,6,6,360,5,507,40,60,148,43,40,101,335,130,68,49189,123752,67223,104,61398,122567,69900,365431,365431,365431,365431,0,0,0,0,0,6,360,5,507,1,1,0,0,252,212
192.168.1.143,43901,192.168.1.1,53,17,1,72,1,471,72,72,72,0,471,471,471,0,0,0,0,0,0,0,0,0,9410,9410,9410,9410,0,0,0,0,0,1,72,1,471,0,0,0,0,28,20
192.168.1.249,54660,192.168.1.1,53,17,2,120,2,528,60,60,60,0,262,264,266,2,124,124,124,0,24470,24470,24470,0,309754,309754,309754,309754,0,0,0,0,0,2,120,2,528,0,0,0,0,48,40
192.168.1.249,54251,192.168.1.1,53,17,1,69,1,485,69,69,69,0,485,485,485,0,0,0,0,0,0,0,0,0,19885,19885,19885,19885,0,0,0,0,0,1,69,1,485,0,0,0,0,28,20
192.168.1.240,37877,8.8.8.8,53,17,1,66,1,82,66,66,66,0,82,82,82,0,0,0,0,0,0,0,0,0,148536,148536,148536,148536,0,0,0,0,0,1,66,1,82,0,0,0,0,28,20
192.168.1.240,48730,8.8.8.8,53,17,2,122,2,166,61,61,61,0,77,83,89,8,255,255,255,0,119,119,119,0,2066,2066,2066,2066,0,0,0,0,0,2,122,2,166,0,0,0,0,48,40
192.168.1.240,50164,8.8.8.8,53,17,2,122,2,166,61,61,61,0,77,83,89,8,130,130,130,0,115,115,115,0,2381,2381,2381,2381,0,0,0,0,0,2,122,2,166,0,0,0,0,48,40
192.168.1.240,50863,8.8.8.8,53,17,2,122,2,166,61,61,61,0,77,83,89,8,12196,12196,12196,0,12013,12013,12013,0,13560,13560,13560,13560,0,0,0,0,0,2,122,2,166,0,0,0,0,48,40
192.168.1.193,3131,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,2760,7289,11544,4771,61,7324,20764,9689,30279,30279,30279,30279,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,3132,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,3352,7897,12837,4694,121,7846,16767,8487,32760,32760,32760,32760,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,3133,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,4790,8313,12650,3455,89,8078,15592,8678,34372,34372,34372,34372,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,3284,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,1839,6933,12263,4224,44,6964,15402,6639,43654,43654,43654,43654,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3137,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,7047,13336,20289,5739,1140,12968,22847,10743,54394,54394,54394,54394,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,3286,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,1669,9714,18467,6662,63,9768,22875,10749,60006,60006,60006,60006,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3288,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,77,3443,6820,2213,67,3712,12057,4862,23370,23370,23370,23370,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3289,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,65,2919,6260,2755,51,3038,8585,3688,18985,18985,18985,18985,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.249,40114,104.98.5.24,80,6,6,552,4,529,52,92,284,94,52,132,365,155,554,73189,358702,159611,3102,120734,355193,203047,365946,365946,365946,365946,0,0,0,0,0,6,552,4,529,1,1,0,0,320,216
192.168.1.223,3530,192.168.1.193,3222,17,2,672,0,0,336,336,336,0,-1,-1,-1,0,107959,107959,107959,0,0,0,0,0,107959,107959,107959,107959,0,0,0,0,0,2,672,0,0,0,0,0,0,48,0
192.168.1.223,3529,192.168.1.193,3222,17,25,8400,0,0,336,336,336,0,-1,-1,-1,0,62,94923,117962,34785,0,0,0,0,936487785,141,244089,322761,134119,132144397,155796526,178875808,19069223,3,1200,0,0,0,0,0,0,508,0
192.168.1.249,40116,104.98.5.24,80,6,6,552,4,529,52,92,284,94,52,132,365,155,761,41476,199320,88246,3380,68075,195656,110491,207381,207381,207381,207381,0,0,0,0,0,6,552,4,529,1,1,0,0,320,216
192.168.1.240,50000,239.255.255.250,1900,17,4,566,0,0,134,141,149,8,-1,-1,-1,0,101441,104034,108566,3938,0,0,0,0,312103,312103,312103,312103,0,0,0,0,0,4,566,0,0,0,0,0,0,88,0
192.168.1.240,56389,192.168.1.1,53,17,1,61,1,274,61,61,61,0,274,274,274,0,0,0,0,0,0,0,0,0,400237,400237,400237,400237,0,0,0,0,0,1,61,1,274,0,0,0,0,28,20
192.168.1.193,3143,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,3469,3812,4190,329,80,3481,6997,3572,16219,16219,16219,16219,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,3146,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,3800,6360,9370,2605,806,5968,12358,5783,26827,26827,26827,26827,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,3295,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,68,4162,9156,4012,32,4209,13274,5492,26085,26085,26085,26085,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3297,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,36,2365,10485,4075,63,2509,7893,3063,15889,15889,15889,15889,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.177,37776,192.168.1.1,53,17,1,66,1,66,66,66,66,0,66,66,66,0,0,0,0,0,0,0,0,0,331,331,331,331,0,0,0,0,0,1,66,1,66,0,0,0,0,28,20
192.168.1.177,60051,192.168.1.1,53,17,1,64,1,64,64,64,64,0,64,64,64,0,0,0,0,0,0,0,0,0,295,295,295,295,0,0,0,0,0,1,64,1,64,0,0,0,0,28,20
192.168.1.177,48594,192.168.1.1,53,17,1,62,1,78,62,62,62,0,78,78,78,0,0,0,0,0,0,0,0,0,296,296,296,296,0,0,0,0,0,1,62,1,78,0,0,0,0,28,20
192.168.1.177,52645,192.168.1.1,53,17,1,62,1,134,62,62,62,0,134,134,134,0,0,0,0,0,0,0,0,0,3193,3193,3193,3193,0,0,0,0,0,1,62,1,134,0,0,0,0,28,20
192.168.1.177,43969,192.168.1.1,53,17,1,68,1,68,68,68,68,0,68,68,68,0,0,0,0,0,0,0,0,0,298,298,298,298,0,0,0,0,0,1,68,1,68,0,0,0,0,28,20
192.168.1.240,39773,8.8.8.8,53,17,2,122,2,166,61,61,61,0,77,83,89,8,5656,5656,5656,0,5485,5485,5485,0,7016,7016,7016,7016,0,0,0,0,0,2,122,2,166,0,0,0,0,48,40
192.168.1.240,34627,8.8.8.8,53,17,2,122,2,166,61,61,61,0,77,83,89,8,149,149,149,0,130,130,130,0,2490,2490,2490,2490,0,0,0,0,0,2,122,2,166,0,0,0,0,48,40
192.168.1.240,39388,8.8.8.8,53,17,2,122,2,166,61,61,61,0,77,83,89,8,167,167,167,0,113,113,113,0,2349,2349,2349,2349,0,0,0,0,0,2,122,2,166,0,0,0,0,48,40
192.168.1.177,138,192.168.1.255,138,17,2,480,0,0,237,240,243,4,-1,-1,-1,0,822,822,822,0,0,0,0,0,822,822,822,822,0,0,0,0,0,2,480,0,0,0,0,0,0,48,0
192.168.1.193,3560,192.168.1.223,49153,6,5,464,5,461,52,92,248,86,52,92,245,85,83,2893,6454,3103,67,3541,6488,3420,15548,15548,15548,15548,0,0,0,0,0,5,464,5,461,1,1,0,0,268,268
192.168.1.193,3561,192.168.1.223,49153,6,5,466,5,461,52,93,250,87,52,92,245,85,56,3506,9083,4338,77,3178,6199,2512,16243,16243,16243,16243,0,0,0,0,0,5,466,5,461,1,1,0,0,268,268
192.168.1.193,3564,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,55,3857,15083,5808,57,3794,13257,5061,25427,25427,25427,25427,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3567,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,99,5671,19100,7373,34,5621,17825,7049,40209,40209,40209,40209,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3568,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,59,7265,20675,8573,64,6319,22676,9754,44672,44672,44672,44672,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4935,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,2455,21379,68614,31665,645,22102,68272,31495,89437,89437,89437,89437,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,3566,192.168.1.223,49153,6,5,420,5,506,52,84,204,67,52,101,290,105,1098,56291,205316,99440,2638,55847,196084,93604,230204,230204,230204,230204,0,0,0,0,0,5,420,5,506,1,1,0,0,268,268
192.168.1.223,3599,192.168.1.193,49154,6,7,691,5,461,52,98,239,78,52,92,245,85,74,10238,38378,14267,5081,13433,35642,14821,61432,61432,61432,61432,0,0,0,0,0,7,691,5,461,2,1,0,0,372,268
192.168.1.223,3600,192.168.1.193,49154,6,7,699,5,461,52,99,239,80,52,92,245,85,45,10227,29522,11874,3016,13726,22839,9552,61366,61366,61366,61366,0,0,0,0,0,7,699,5,461,2,1,0,0,372,268
192.168.1.223,3601,192.168.1.193,49154,6,6,639,6,513,52,106,239,83,52,85,245,78,118,9331,31227,12794,2383,9601,22083,7451,52170,52170,52170,52170,0,0,0,0,0,6,639,6,513,2,1,0,0,320,320
192.168.1.223,3602,192.168.1.193,49154,6,7,784,6,513,52,112,277,100,52,85,245,78,118,7935,21571,9281,354,11767,24596,10696,62061,62061,62061,62061,0,0,0,0,0,7,784,6,513,2,1,0,0,372,320
192.168.1.193,3572,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,58,9028,27245,13164,41,7930,28541,12574,56367,56367,56367,56367,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3571,192.168.1.223,49153,6,6,474,5,506,52,79,206,62,52,101,290,105,4365,206616,996064,441338,1682,257659,950349,462571,1033082,1033082,1033082,1033082,0,0,0,0,0,6,474,5,506,1,1,0,0,320,268
192.168.1.223,3603,192.168.1.193,49154,6,7,764,6,513,52,109,257,95,52,85,245,78,78,2322,3602,1416,826,2721,4415,1450,14445,14445,14445,14445,0,0,0,0,0,7,764,6,513,2,1,0,0,372,320
192.168.1.177,137,127.0.0.1,137,17,5,480,0,0,96,96,96,0,-1,-1,-1,0,44,228,756,351,0,0,0,0,915,915,915,915,0,0,0,0,0,5,480,0,0,0,0,0,0,108,0
192.168.1.166,47842,192.168.1.1,53,17,1,65,1,270,65,65,65,0,270,270,270,0,0,0,0,0,0,0,0,0,284849,284849,284849,284849,0,0,0,0,0,1,65,1,270,0,0,0,0,28,20
192.168.1.166,56553,89.30.121.150,80,6,8,2269,5,558,52,283,1500,499,52,111,317,115,59,170392,361943,161617,80680,229310,279398,99087,1192745,1192745,1192745,1192745,0,0,0,0,0,8,2269,5,558,2,2,0,0,424,268
192.168.1.177,59687,176.31.232.79,443,6,12,1465,12,5435,52,122,394,129,52,452,1500,597,452,311013,1466843,449966,70,299964,942644,304298,68306233,370768,1740213,3109658,1936687,64825807,64825807,64825807,0,6,732,6,2717,3,5,0,0,632,632
192.168.1.240,40717,192.168.1.1,53,17,1,74,1,312,74,74,74,0,312,312,312,0,0,0,0,0,0,0,0,0,148955,148955,148955,148955,0,0,0,0,0,1,74,1,312,0,0,0,0,28,20
192.168.1.240,44406,74.125.34.101,443,6,12,1367,10,6056,52,113,569,149,52,605,1470,624,63,180792,775434,231169,97,193783,477508,177320,241804926,42597,925260,1807923,1248273,239954406,239954406,239954406,0,6,683,5,3028,3,5,0,0,632,528
192.168.1.240,32819,54.239.26.180,443,6,14,3539,11,3684,40,252,1500,400,40,334,1500,578,95,112853,273107,113780,77,117614,342634,142673,2381991,48913,682226,1315539,895639,1017539,1017539,1017539,0,7,1769,5,1842,4,5,0,0,580,448
192.168.1.196,4358,202.60.94.15,123,17,1,76,1,76,76,76,76,0,76,76,76,0,0,0,0,0,0,0,0,0,16134,16134,16134,16134,0,0,0,0,0,1,76,1,76,0,0,0,0,28,20
192.168.1.196,4359,192.168.1.1,53,17,1,58,1,516,58,58,58,0,516,516,516,0,0,0,0,0,0,0,0,0,4253,4253,4253,4253,0,0,0,0,0,1,58,1,516,0,0,0,0,28,20
192.168.1.193,4969,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,53,6073,13591,6672,60,6397,22338,10026,42307,42307,42307,42307,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4970,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,68,8745,29773,11290,84,8628,23117,10801,54670,54670,54670,54670,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4971,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,43,8737,35831,14000,35,8400,23069,10705,53598,53598,53598,53598,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3699,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,57,14425,29583,12111,532,13551,30834,12899,60182,60182,60182,60182,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,4974,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,40,8179,18216,7640,50,7821,34954,13726,49723,49723,49723,49723,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3702,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,3721,7289,12167,3797,561,7966,18915,9020,32989,32989,32989,32989,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,4976,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,49,4671,17585,6970,57,5222,11996,4997,32995,32995,32995,32995,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4978,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,48,6135,17698,6469,32,6123,18523,7505,37587,37587,37587,37587,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4979,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,54,7223,21909,9721,58,7151,26076,10146,44069,44069,44069,44069,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4981,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,73,3433,10448,3762,53,3308,11911,4497,21281,21281,21281,21281,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.241,45429,130.102.128.23,123,17,1,76,1,76,76,76,76,0,76,76,76,0,0,0,0,0,0,0,0,0,16810,16810,16810,16810,0,0,0,0,0,1,76,1,76,0,0,0,0,28,20
192.168.1.112,25587,192.168.1.1,53,17,2,128,2,636,64,64,64,0,318,318,318,0,143502,143502,143502,0,143387,143387,143387,0,143861,143861,143861,143861,0,0,0,0,0,2,128,2,636,0,0,0,0,48,40
192.168.1.143,50219,192.168.1.1,53,17,1,72,1,471,72,72,72,0,471,471,471,0,0,0,0,0,0,0,0,0,9857,9857,9857,9857,0,0,0,0,0,1,72,1,471,0,0,0,0,28,20
192.168.1.240,48340,8.8.8.8,53,17,2,122,2,166,61,61,61,0,77,83,89,8,160,160,160,0,106,106,106,0,2309,2309,2309,2309,0,0,0,0,0,2,122,2,166,0,0,0,0,48,40
192.168.1.240,52351,8.8.8.8,53,17,2,122,2,166,61,61,61,0,77,83,89,8,1301,1301,1301,0,1261,1261,1261,0,3238,3238,3238,3238,0,0,0,0,0,2,122,2,166,0,0,0,0,48,40
192.168.1.240,42324,8.8.8.8,53,17,2,122,2,166,61,61,61,0,77,83,89,8,151,151,151,0,115,115,115,0,2390,2390,2390,2390,0,0,0,0,0,2,122,2,166,0,0,0,0,48,40
192.168.1.223,3531,192.168.1.1,53,17,2,135,2,632,60,67,75,10,203,316,429,159,22746,22746,22746,0,2604,2604,2604,0,23080,23080,23080,23080,0,0,0,0,0,2,135,2,632,0,0,0,0,48,40
192.168.1.249,36848,192.168.1.1,53,17,2,120,2,528,60,60,60,0,262,264,266,2,146,146,146,0,132247,132247,132247,0,319554,319554,319554,319554,0,0,0,0,0,2,120,2,528,0,0,0,0,48,40
192.168.1.249,53542,192.168.1.1,53,17,1,69,1,485,69,69,69,0,485,485,485,0,0,0,0,0,0,0,0,0,19927,19927,19927,19927,0,0,0,0,0,1,69,1,485,0,0,0,0,28,20
192.168.1.241,42543,121.0.0.42,123,17,1,76,1,76,76,76,76,0,76,76,76,0,0,0,0,0,0,0,0,0,15044,15044,15044,15044,0,0,0,0,0,1,76,1,76,0,0,0,0,28,20
192.168.1.193,3710,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,1250,9823,32112,14882,79,9754,34650,16663,40260,40260,40260,40260,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,4987,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,62,5925,9822,3457,95,5641,11260,4617,36492,36492,36492,36492,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4988,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,43,6654,12636,5074,60,7144,18759,8250,43787,43787,43787,43787,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4989,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,73,4248,11219,4287,60,5134,16632,7291,33033,33033,33033,33033,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4990,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,940,5257,17381,6277,68,5638,16593,7763,35695,35695,35695,35695,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3718,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,70,9613,18397,8036,53,8765,24814,11332,39378,39378,39378,39378,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.166,49473,89.30.121.150,80,6,6,641,3,429,52,106,373,130,52,143,317,150,829,169644,293175,153300,278539,286251,293964,10907,848222,848222,848222,848222,0,0,0,0,0,6,641,3,429,1,1,0,0,320,164
192.168.1.120,37616,192.168.1.1,53,17,4,244,4,501,61,61,61,0,77,125,270,96,0,0,0,0,0,0,0,0,1493931289,322,52195,207754,103705,297985259,497907502,597972166,173137772,1,61,1,125,0,0,0,0,88,80
192.168.1.249,35749,192.168.1.1,53,17,1,69,1,485,69,69,69,0,485,485,485,0,0,0,0,0,0,0,0,0,20589,20589,20589,20589,0,0,0,0,0,1,69,1,485,0,0,0,0,28,20
192.168.1.249,55077,192.168.1.1,53,17,2,120,2,262,60,60,60,0,129,131,133,2,132,132,132,0,344,344,344,0,781,781,781,781,0,0,0,0,0,2,120,2,262,0,0,0,0,48,40
192.168.1.193,4948,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,1369,7709,26126,9479,68,7722,26717,11150,48989,48989,48989,48989,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4949,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,38,8358,27521,11511,36,7955,33330,13160,50893,50893,50893,50893,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4385,192.168.1.249,49152,6,6,506,5,1438,52,84,238,75,52,287,1222,522,127,3992,7323,3027,82,5375,11182,4845,23498,23498,23498,23498,0,0,0,0,0,6,506,5,1438,1,1,0,0,320,268
192.168.1.193,4953,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,105,4466,13132,4663,58,4250,10432,4541,27502,27502,27502,27502,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4951,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,33,5759,15156,5445,61,5666,15787,6981,35526,35526,35526,35526,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4380,192.168.1.249,49152,6,7,566,5,1438,52,80,238,69,52,287,1222,522,79,1421,4258,1880,77,1867,3775,1701,3004598,8618,4309,8618,6093,2995980,2995980,2995980,0,3,283,2,719,1,1,0,0,380,268
192.168.1.241,58721,62.210.178.168,443,6,12,1361,11,4826,52,113,343,110,52,438,1496,587,356,151984,361151,158978,85,136913,381080,173155,1671831,1671831,1671831,1671831,0,0,0,0,0,12,1361,11,4826,4,3,0,0,632,580
